,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent,datetime_UTC,Altitude (feet)
270,1531,,1496-3-113-721-920-88,1,1,,2021-10-20 18:44:16+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:45:08+00:00,1,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,797.1972606,FALSE,4.1682,795.201813,792.0696615,798.4028169,833.6940612,842.9801923,844.9325964,AZ,3.567,3.859166667,3.931,3.241033333,3.879683333,3.879683333,43.06666667,48.26666667,50.06666667,41.33333333,38.67666667,38.48555556,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024,7603.625,TRUE,29.63333333,TRUE,FN,0,14.41861794,14.3229611,14.48029346,14.36313436,14.26681229,14.42352788,14.47788693,14.38034416,14.53830686,15.11347098,15.01299343,15.17790555,15.28153323,15.17946083,15.34620152,15.31717181,15.21446048,15.38158563,,,2021-10-20 18:45:02+00:00,10300
271,1320,,1496-3-113-721-920-88,1,1,,2021-10-20 18:44:16+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:45:08+00:00,1,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,797.1972606,FALSE,4.1682,795.201813,792.0696615,798.4028169,833.6940612,842.9801923,844.9325964,AZ,3.567,3.859166667,3.931,3.241033333,3.879683333,3.879683333,43.06666667,48.26666667,50.06666667,41.33333333,38.67666667,38.48555556,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024,7603.625,TRUE,29.63333333,TRUE,FN,0,14.41904275,14.3229611,14.48029346,14.36185721,14.26681229,14.42352788,14.47733327,14.38034416,14.53830686,15.11499437,15.01299343,15.17790555,15.28246912,15.17946083,15.34620152,15.31568491,15.21446048,15.38158563,,,2021-10-20 18:45:02+00:00,10300
272,1109,,1496-3-113-721-920-88,1,1,,2021-10-20 18:44:16+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:45:08+00:00,1,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,797.1972606,FALSE,4.1682,795.201813,792.0696615,798.4028169,833.6940612,842.9801923,844.9325964,AZ,3.567,3.859166667,3.931,3.241033333,3.879683333,3.879683333,43.06666667,48.26666667,50.06666667,41.33333333,38.67666667,38.48555556,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024,7603.625,TRUE,29.63333333,TRUE,FN,0,14.42041278,14.3229611,14.48029346,14.36390987,14.26681229,14.42352788,14.47689395,14.38034416,14.53830686,15.11495992,15.01299343,15.17790555,15.28214687,15.17946083,15.34620152,15.31469043,15.21446048,15.38158563,,,2021-10-20 18:45:02+00:00,10300
273,1110,,1496-3-114-654-853-89,1,1,,2021-10-20 18:49:27+00:00,,,,Methane,,4.5,7,2,,1.36,,,1,1,2021-10-20 18:49:31+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,1631.766131,FALSE,8.5318,1640.144461,1649.87944,1659.0874,1453.993934,1147.699674,1048.155251,AZ,4.371666667,4.4685,4.414,4.065633333,3.729233333,3.729233333,37.06666667,40.56666667,42.04444444,46.33,43.25,41.61444444,2021-10-20 18:47:03+00:00,2021-10-20 18:55:18+00:00,2025,645.29,TRUE,2.466666667,TRUE,TP,1,29.66666245,29.46918514,29.79289311,29.84401274,29.64368671,29.96931152,30.00699849,29.80874128,30.13617915,26.30743388,26.13238181,26.41943624,20.7802688,20.64188459,20.86862796,18.98340692,18.85746525,19.06460745,-25.34401274,-84.92159872,2021-10-20 18:49:27+00:00,10275
274,1321,,1496-3-114-654-853-89,1,1,,2021-10-20 18:49:27+00:00,,,,Methane,,13,17,9,,3.94,,,1,1,2021-10-20 18:49:31+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1631.766131,FALSE,8.5318,1640.144461,1649.87944,1659.0874,1453.993934,1147.699674,1048.155251,AZ,4.371666667,4.4685,4.414,4.065633333,3.729233333,3.729233333,37.06666667,40.56666667,42.04444444,46.33,43.25,41.61444444,2021-10-20 18:47:03+00:00,2021-10-20 18:55:18+00:00,2025,645.29,TRUE,2.466666667,TRUE,TP,1,29.66893834,29.46918514,29.79289311,29.84432675,29.64368671,29.96931152,30.00691162,29.80874128,30.13617915,26.30954928,26.13238181,26.41943624,20.78100244,20.64188459,20.86862796,18.98332879,18.85746525,19.06460745,-16.84432675,-56.4406324,2021-10-20 18:49:27+00:00,10275
275,1532,,1496-3-114-654-853-89,1,1,,2021-10-20 18:49:27+00:00,,,,Methane,,13,17,9,,3.94,,,1,1,2021-10-20 18:49:31+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1631.766131,FALSE,8.5318,1640.144461,1649.87944,1659.0874,1453.993934,1147.699674,1048.155251,AZ,4.371666667,4.4685,4.414,4.065633333,3.729233333,3.729233333,37.06666667,40.56666667,42.04444444,46.33,43.25,41.61444444,2021-10-20 18:47:03+00:00,2021-10-20 18:55:18+00:00,2025,645.29,TRUE,2.466666667,TRUE,TP,1,29.66425163,29.46918514,29.79289311,29.84336408,29.64368671,29.96931152,30.01059546,29.80874128,30.13617915,26.30701211,26.13238181,26.41943624,20.78164315,20.64188459,20.86862796,18.98278775,18.85746525,19.06460745,-16.84336408,-56.43922727,2021-10-20 18:49:27+00:00,10275
276,1111,,1496-3-115-210-409-90,1,1,,2021-10-20 18:53:23+00:00,,,,Methane,,6.4,10.3,2.5,,1.39,,,1,1,2021-10-20 18:53:30+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,1473.214111,FALSE,7.7028,1521.526257,1541.204048,1550.654692,1594.380623,1438.351474,1243.019253,AZ,2.583333333,3.415666667,3.532555556,3.9289,3.94505,3.94505,51,46.93333333,42.38888889,38.80333333,43.88166667,41.00444444,2021-10-20 18:47:03+00:00,2021-10-20 18:55:18+00:00,2025,1550.765,TRUE,6.45,TRUE,TP,1,27.52873305,27.34292233,27.64327409,27.88134177,27.69565281,27.99987919,28.05410305,27.86505839,28.17114563,28.83775872,28.64885762,28.96355459,26.02472511,25.85198458,26.13595896,22.50277823,22.35055489,22.59606737,-21.48134177,-77.04558105,2021-10-20 18:53:33+00:00,10275
277,1322,,1496-3-115-210-409-90,1,1,,2021-10-20 18:53:23+00:00,,,,Methane,,13,18,8,,2.74,,,1,1,2021-10-20 18:53:30+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1473.214111,FALSE,7.7028,1521.526257,1541.204048,1550.654692,1594.380623,1438.351474,1243.019253,AZ,2.583333333,3.415666667,3.532555556,3.9289,3.94505,3.94505,51,46.93333333,42.38888889,38.80333333,43.88166667,41.00444444,2021-10-20 18:47:03+00:00,2021-10-20 18:55:18+00:00,2025,1550.765,TRUE,6.45,TRUE,TP,1,27.52621785,27.34292233,27.64327409,27.88225265,27.69565281,27.99987919,28.05354244,27.86505839,28.17114563,28.84118082,28.64885762,28.96355459,26.02586044,25.85198458,26.13595896,22.5006311,22.35055489,22.59606737,-14.88225265,-53.37535971,2021-10-20 18:53:33+00:00,10275
278,1533,,1496-3-115-210-409-90,1,1,,2021-10-20 18:53:23+00:00,,,,Methane,,13,18,8,,2.74,,,1,1,2021-10-20 18:53:30+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1473.214111,FALSE,7.7028,1521.526257,1541.204048,1550.654692,1594.380623,1438.351474,1243.019253,AZ,2.583333333,3.415666667,3.532555556,3.9289,3.94505,3.94505,51,46.93333333,42.38888889,38.80333333,43.88166667,41.00444444,2021-10-20 18:47:03+00:00,2021-10-20 18:55:18+00:00,2025,1550.765,TRUE,6.45,TRUE,TP,1,27.52565519,27.34292233,27.64327409,27.88034024,27.69565281,27.99987919,28.05313572,27.86505839,28.17114563,28.84147028,28.64885762,28.96355459,26.02301171,25.85198458,26.13595896,22.50218245,22.35055489,22.59606737,-14.88034024,-53.37216157,2021-10-20 18:53:33+00:00,10275
279,1534,,1496-3-116-969-1168-91,1,1,,2021-10-20 18:58:04+00:00,,,,Methane,,25,33,16,,5.47,,,1,1,2021-10-20 18:58:09+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1890.555924,FALSE,9.8849,1876.574402,1865.446754,1851.747124,1731.875379,1668.9804,1520.716071,AZ,5.308666667,5.329333333,4.902,4.4831,4.273216667,4.273216667,38.5,38.5,36.31111111,33.72,35.92333333,40.32111111,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,862.26,TRUE,2.85,TRUE,TP,1,33.93270872,33.70722251,34.07748373,33.73447149,33.5077588,33.87582899,33.48418103,33.26219209,33.62756482,31.32121438,31.11347842,31.45524834,30.18828492,29.98607526,30.31546107,27.51122672,27.32839949,27.62859173,-8.734471492,-25.89182846,2021-10-20 18:58:10+00:00,10250
280,1323,,1496-3-116-969-1168-91,1,1,,2021-10-20 18:58:04+00:00,,,,Methane,,25,33,16,,5.47,,,1,1,2021-10-20 18:58:09+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1890.555924,FALSE,9.8849,1876.574402,1865.446754,1851.747124,1731.875379,1668.9804,1520.716071,AZ,5.308666667,5.329333333,4.902,4.4831,4.273216667,4.273216667,38.5,38.5,36.31111111,33.72,35.92333333,40.32111111,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,862.26,TRUE,2.85,TRUE,TP,1,33.9322094,33.70722251,34.07748373,33.73242015,33.5077588,33.87582899,33.48424834,33.26219209,33.62756482,31.32335498,31.11347842,31.45524834,30.1889277,29.98607526,30.31546107,27.51341959,27.32839949,27.62859173,-8.732420152,-25.88732179,2021-10-20 18:58:10+00:00,10250
281,1112,,1496-3-116-969-1168-91,1,1,,2021-10-20 18:58:04+00:00,,,,Methane,,6.4,10.1,2.7,,1.41,,,1,1,2021-10-20 18:58:09+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,1890.555924,FALSE,9.8849,1876.574402,1865.446754,1851.747124,1731.875379,1668.9804,1520.716071,AZ,5.308666667,5.329333333,4.902,4.4831,4.273216667,4.273216667,38.5,38.5,36.31111111,33.72,35.92333333,40.32111111,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,862.26,TRUE,2.85,TRUE,TP,1,33.93358928,33.70722251,34.07748373,33.73261221,33.5077588,33.87582899,33.48768571,33.26219209,33.62756482,31.32047363,31.11347842,31.45524834,30.18925875,29.98607526,30.31546107,27.51069082,27.32839949,27.62859173,-27.33261221,-81.0272624,2021-10-20 18:58:10+00:00,10250
282,1113,,1496-3-117-910-1109-92,1,1,,2021-10-20 19:02:31+00:00,,,,Methane,,6.9,11,2.8,,1.44,,,1,1,2021-10-20 19:02:37+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,1874.012197,FALSE,9.7984,1868.296164,1861.858136,1855.635165,1820.619756,1759.310074,1713.021672,AZ,3.990333333,3.560333333,3.609111111,4.196866667,4.254466667,4.254466667,29.2,25.56666667,25.44444444,32.78666667,33.58333333,35.20666667,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,1951.395,TRUE,7.316666667,TRUE,TP,1,33.78241322,33.55883463,33.92746587,33.67023713,33.44343261,33.8107962,33.55628807,33.33188548,33.69802377,32.92517157,32.70423166,33.0634754,31.81442636,31.60524909,31.95242092,30.98045237,30.77552283,31.11358043,-26.77023713,-79.50712383,2021-10-20 19:02:35+00:00,10300
283,1324,,1496-3-117-910-1109-92,1,1,,2021-10-20 19:02:31+00:00,,,,Methane,,18,25,12,,3.83,,,1,1,2021-10-20 19:02:37+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1874.012197,FALSE,9.7984,1868.296164,1861.858136,1855.635165,1820.619756,1759.310074,1713.021672,AZ,3.990333333,3.560333333,3.609111111,4.196866667,4.254466667,4.254466667,29.2,25.56666667,25.44444444,32.78666667,33.58333333,35.20666667,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,1951.395,TRUE,7.316666667,TRUE,TP,1,33.78489432,33.55883463,33.92746587,33.66902592,33.44343261,33.8107962,33.55700691,33.33188548,33.69802377,32.92330495,32.70423166,33.0634754,31.81973842,31.60524909,31.95242092,30.98122625,30.77552283,31.11358043,-15.66902592,-46.53839988,2021-10-20 19:02:35+00:00,10300
284,1535,,1496-3-117-910-1109-92,1,1,,2021-10-20 19:02:31+00:00,,,,Methane,,18,25,12,,3.83,,,1,1,2021-10-20 19:02:37+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1874.012197,FALSE,9.7984,1868.296164,1861.858136,1855.635165,1820.619756,1759.310074,1713.021672,AZ,3.990333333,3.560333333,3.609111111,4.196866667,4.254466667,4.254466667,29.2,25.56666667,25.44444444,32.78666667,33.58333333,35.20666667,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,1951.395,TRUE,7.316666667,TRUE,TP,1,33.78119564,33.55883463,33.92746587,33.67004945,33.44343261,33.8107962,33.55460418,33.33188548,33.69802377,32.9227643,32.70423166,33.0634754,31.81539329,31.60524909,31.95242092,30.98123126,30.77552283,31.11358043,-15.67004945,-46.54002505,2021-10-20 19:02:35+00:00,10300
285,1114,,1496-3-118-796-995-93,1,1,,2021-10-20 19:06:07+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:07:02+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,1721.274388,FALSE,8.9998,1716.505715,1712.20339,1707.806711,1754.244538,1786.455302,1745.988443,AZ,3.379333333,3.9015,4.083777778,4.097633333,4.215783333,4.215783333,54.93333333,45.93333333,43.1,39.05,36.5,35.68777778,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,3044.24,TRUE,11.73333333,TRUE,FN,0,31.04745261,30.83797485,31.17671846,30.96873397,30.76085499,31.09875146,30.88795665,30.6820438,31.01907457,31.72395283,31.5144487,31.86062312,32.30940562,32.0918305,32.44434724,31.57518343,31.36645708,31.71100588,,,2021-10-20 19:06:59+00:00,10275
286,1325,,1496-3-118-796-995-93,1,1,,2021-10-20 19:06:07+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:07:02+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1721.274388,FALSE,8.9998,1716.505715,1712.20339,1707.806711,1754.244538,1786.455302,1745.988443,AZ,3.379333333,3.9015,4.083777778,4.097633333,4.215783333,4.215783333,54.93333333,45.93333333,43.1,39.05,36.5,35.68777778,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,3044.24,TRUE,11.73333333,TRUE,FN,0,31.04452934,30.83797485,31.17671846,30.96917223,30.76085499,31.09875146,30.88861103,30.6820438,31.01907457,31.72543622,31.5144487,31.86062312,32.30531855,32.0918305,32.44434724,31.57531887,31.36645708,31.71100588,,,2021-10-20 19:06:59+00:00,10275
287,1536,,1496-3-118-796-995-93,1,1,,2021-10-20 19:06:07+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:07:02+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1721.274388,FALSE,8.9998,1716.505715,1712.20339,1707.806711,1754.244538,1786.455302,1745.988443,AZ,3.379333333,3.9015,4.083777778,4.097633333,4.215783333,4.215783333,54.93333333,45.93333333,43.1,39.05,36.5,35.68777778,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,3044.24,TRUE,11.73333333,TRUE,FN,0,31.04449245,30.83797485,31.17671846,30.96863428,30.76085499,31.09875146,30.89041965,30.6820438,31.01907457,31.72531013,31.5144487,31.86062312,32.30868387,32.0918305,32.44434724,31.57634056,31.36645708,31.71100588,,,2021-10-20 19:06:59+00:00,10275
288,1537,,1496-3-119-650-849-94,1,1,,2021-10-20 19:11:20+00:00,,,,Methane,,18,24,12,,4.63,,,1,1,2021-10-20 19:11:29+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1798.006681,FALSE,9.401,1797.438648,1792.588371,1788.054306,1754.567444,1761.921561,1779.452142,AZ,4.905666667,4.539333333,4.275444444,3.771433333,3.920233333,3.920233333,41.06666667,39.05,39.78888889,44.53333333,40.34333333,38.36444444,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,4061.365,TRUE,16.18333333,TRUE,TP,1,32.50531966,32.28870811,32.64338749,32.41818447,32.20176641,32.55549076,32.33733056,32.12049281,32.47332441,31.73117637,31.52023682,31.86647483,31.86736991,31.65206031,31.99974635,32.18119623,31.96629807,32.31743589,-14.41818447,-44.47560746,2021-10-20 19:11:33+00:00,10275
289,1326,,1496-3-119-650-849-94,1,1,,2021-10-20 19:11:20+00:00,,,,Methane,,18,24,12,,4.63,,,1,1,2021-10-20 19:11:29+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1798.006681,FALSE,9.401,1797.438648,1792.588371,1788.054306,1754.567444,1761.921561,1779.452142,AZ,4.905666667,4.539333333,4.275444444,3.771433333,3.920233333,3.920233333,41.06666667,39.05,39.78888889,44.53333333,40.34333333,38.36444444,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,4061.365,TRUE,16.18333333,TRUE,TP,1,32.50443048,32.28870811,32.64338749,32.4159809,32.20176641,32.55549076,32.33639576,32.12049281,32.47332441,31.7294894,31.52023682,31.86647483,31.86707042,31.65206031,31.99974635,32.17885576,31.96629807,32.31743589,-14.4159809,-44.47183302,2021-10-20 19:11:33+00:00,10275
290,1115,,1496-3-119-650-849-94,1,1,,2021-10-20 19:11:20+00:00,,,,Methane,,6,9.4,2.6,,1.52,,,1,1,2021-10-20 19:11:29+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,1798.006681,FALSE,9.401,1797.438648,1792.588371,1788.054306,1754.567444,1761.921561,1779.452142,AZ,4.905666667,4.539333333,4.275444444,3.771433333,3.920233333,3.920233333,41.06666667,39.05,39.78888889,44.53333333,40.34333333,38.36444444,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,4061.365,TRUE,16.18333333,TRUE,TP,1,32.50431004,32.28870811,32.64338749,32.4163801,32.20176641,32.55549076,32.33596781,32.12049281,32.47332441,31.72981439,31.52023682,31.86647483,31.86139975,31.65206031,31.99974635,32.18092747,31.96629807,32.31743589,-26.4163801,-81.49083895,2021-10-20 19:11:33+00:00,10275
291,1116,,1496-3-120-984-1183-95,1,1,,2021-10-20 19:14:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:15:56+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,1736.42194,FALSE,9.079,1774.040909,1790.291694,1797.320068,1804.878033,1774.766729,1777.808607,AZ,3.046333333,3.4625,3.933555556,3.8502,3.780533333,3.780533333,60.6,56.11666667,55.96666667,48.48333333,46.34666667,42.63333333,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,5053.23,TRUE,20.63333333,TRUE,FN,0,32.08173443,31.86930109,32.21937344,32.37788687,32.16059823,32.51387036,32.50343405,32.28658257,32.64123859,32.64092669,32.42205984,32.77820403,32.0962265,31.8823115,32.23252676,32.15166682,31.93683752,32.28765173,,,2021-10-20 19:15:52+00:00,10275
292,1327,,1496-3-120-984-1183-95,1,1,,2021-10-20 19:14:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:15:56+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1736.42194,FALSE,9.079,1774.040909,1790.291694,1797.320068,1804.878033,1774.766729,1777.808607,AZ,3.046333333,3.4625,3.933555556,3.8502,3.780533333,3.780533333,60.6,56.11666667,55.96666667,48.48333333,46.34666667,42.63333333,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,5053.23,TRUE,20.63333333,TRUE,FN,0,32.08533425,31.86930109,32.21937344,32.37470637,32.16059823,32.51387036,32.50229179,32.28658257,32.64123859,32.64212103,32.42205984,32.77820403,32.09819393,31.8823115,32.23252676,32.15109508,31.93683752,32.28765173,,,2021-10-20 19:15:52+00:00,10275
293,1538,,1496-3-120-984-1183-95,1,1,,2021-10-20 19:14:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:15:56+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1736.42194,FALSE,9.079,1774.040909,1790.291694,1797.320068,1804.878033,1774.766729,1777.808607,AZ,3.046333333,3.4625,3.933555556,3.8502,3.780533333,3.780533333,60.6,56.11666667,55.96666667,48.48333333,46.34666667,42.63333333,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,5053.23,TRUE,20.63333333,TRUE,FN,0,32.08154169,31.86930109,32.21937344,32.37326636,32.16059823,32.51387036,32.50519539,32.28658257,32.64123859,32.64023803,32.42205984,32.77820403,32.09430239,31.8823115,32.23252676,32.14948691,31.93683752,32.28765173,,,2021-10-20 19:15:52+00:00,10275
294,1117,,1496-3-121-359-558-96,1,1,,2021-10-20 19:20:14+00:00,,,,Methane,,16,26,6,,1.55,,,1,1,2021-10-20 19:20:19+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,0,0.5,21175085,1765.97114,FALSE,9.2335,1759.136891,1754.694948,1751.277293,1732.545926,1769.03004,1757.224173,AZ,3.266333333,3.498,3.635,3.7048,3.824583333,3.824583333,41.56666667,39.4,39.26666667,40.13333333,42.99333333,43.56,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,6051.96,TRUE,25.01666667,TRUE,TP,1,31.8142714,31.60214476,31.94928249,31.73636595,31.52252236,31.86878547,31.67242772,31.46126043,31.8068506,31.33447874,31.12549807,31.46740002,31.99340113,31.77948068,32.12856638,31.78071961,31.56785904,31.91462015,-15.73636595,-49.58464991,2021-10-20 19:20:22+00:00,10300
295,1328,,1496-3-121-359-558-96,1,1,,2021-10-20 19:20:14+00:00,,,,Methane,,32,43,20,,2.99,,,1,1,2021-10-20 19:20:19+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1765.97114,FALSE,9.2335,1759.136891,1754.694948,1751.277293,1732.545926,1769.03004,1757.224173,AZ,3.266333333,3.498,3.635,3.7048,3.824583333,3.824583333,41.56666667,39.4,39.26666667,40.13333333,42.99333333,43.56,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,6051.96,TRUE,25.01666667,TRUE,TP,1,31.8116909,31.60214476,31.94928249,31.73692785,31.52252236,31.86878547,31.67102686,31.46126043,31.8068506,31.33293512,31.12549807,31.46740002,31.99279767,31.77948068,32.12856638,31.78032577,31.56785904,31.91462015,0.263072152,0.828914988,2021-10-20 19:20:22+00:00,10300
296,1539,,1496-3-121-359-558-96,1,1,,2021-10-20 19:20:14+00:00,,,,Methane,,32,43,20,,2.99,,,1,1,2021-10-20 19:20:19+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1765.97114,FALSE,9.2335,1759.136891,1754.694948,1751.277293,1732.545926,1769.03004,1757.224173,AZ,3.266333333,3.498,3.635,3.7048,3.824583333,3.824583333,41.56666667,39.4,39.26666667,40.13333333,42.99333333,43.56,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,6051.96,TRUE,25.01666667,TRUE,TP,1,31.81453089,31.60214476,31.94928249,31.73158169,31.52252236,31.86878547,31.67282499,31.46126043,31.8068506,31.335192,31.12549807,31.46740002,31.99279283,31.77948068,32.12856638,31.77987949,31.56785904,31.91462015,0.268418308,0.845902707,2021-10-20 19:20:22+00:00,10300
297,1540,,1496-3-122-953-1152-97,1,1,,2021-10-20 19:25:01+00:00,,,,Methane,,32,43,22,,3.34,,,1,1,2021-10-20 19:25:22+00:00,0,Sonic,GHGSat,3,,,,,,,0,0.5,21175085,1777.637814,FALSE,9.2945,1789.041192,1788.833041,1787.19195,1779.498617,1755.829389,1772.480889,AZ,3.03,3.319666667,3.627666667,3.050033333,3.376216667,3.376216667,51.33333333,36.58333333,28.78888889,49.79333333,44.94666667,45.25,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,6982.205,TRUE,30.06666667,TRUE,TP,1,32.35182684,32.13818285,32.49120876,32.35023707,32.13445171,32.48743664,32.32002115,32.10503498,32.45769678,32.17990123,31.96713115,32.31827812,31.75496614,31.54285736,31.88934384,32.05529624,31.84133756,32.19110274,-0.350237069,-1.082641428,2021-10-20 19:25:18+00:00,10250
298,1329,,1496-3-122-953-1152-97,1,1,,2021-10-20 19:25:01+00:00,,,,Methane,,32,43,22,,3.34,,,1,1,2021-10-20 19:25:22+00:00,0,Sonic,GHGSat,2,,,,,,,0,0.5,21175085,1777.637814,FALSE,9.2945,1789.041192,1788.833041,1787.19195,1779.498617,1755.829389,1772.480889,AZ,3.03,3.319666667,3.627666667,3.050033333,3.376216667,3.376216667,51.33333333,36.58333333,28.78888889,49.79333333,44.94666667,45.25,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026,6982.205,TRUE,30.06666667,TRUE,TP,1,32.35758012,32.13818285,32.49120876,32.34698714,32.13445171,32.48743664,32.32026592,32.10503498,32.45769678,32.18134372,31.96713115,32.31827812,31.7545548,31.54285736,31.88934384,32.05542612,31.84133756,32.19110274,-0.346987144,-1.072703131,2021-10-20 19:25:18+00:00,10250
